time: 8.48880410194397  cost:1193 
time: 10.748475551605225  cost:992 
time: 21.884530782699585  cost:1160 
time: 29.410257577896118  cost:1063 
time: 14.655603647232056  cost:1173 
time: 5.885370969772339  cost:1037 
time: 28.51934814453125  cost:1203 
time: 13.48747968673706  cost:1196 
time: 21.519766807556152  cost:1123 
time: 8.211180448532104  cost:1170 
time: 19.76931881904602  cost:1203 
time: 21.014248847961426  cost:1197 
time: 17.766612768173218  cost:1189 
time: 10.99666428565979  cost:1108 
time: 8.738137483596802  cost:1110 
time: 14.139381408691406  cost:1133 
time: 9.225342750549316  cost:990 
time: 11.38930606842041  cost:1052 
time: 27.749661684036255  cost:1061 
time: 19.316272020339966  cost:1146 
