time: 32.97024750709534  cost:2333 
time: 10.03372859954834  cost:1853 
time: 24.366907835006714  cost:2267 
time: 230.51771688461304  cost:2089 
time: 10.733188390731812  cost:2202 
time: 15.953154802322388  cost:1990 
time: 32.129725217819214  cost:2337 
time: 27.503553867340088  cost:2397 
time: 58.448731899261475  cost:2190 
time: 36.84205412864685  cost:2287 
time: 49.78944444656372  cost:2418 
time: 42.174702405929565  cost:2348 
time: 80.49282145500183  cost:2348 
time: 14.900569200515747  cost:2181 
time: 11.377742290496826  cost:2146 
time: 19.850744247436523  cost:2088 
time: 10.375035285949707  cost:1915 
time: 83.6804769039154  cost:2023 
time: 25.72861337661743  cost:2066 
time: 18.752095937728882  cost:2259 
