0 0.9460146427154541 212
0 0.9517712593078613 212
0 0.09868192672729492 84
0 0.08456301689147949 77
0 0.10208654403686523 84
0 0.12147140502929688 92
0 0.02980828285217285 58
0 0.028088092803955078 58
0 0.04448080062866211 66
0 0.025346040725708008 50
0 0.020971298217773438 44
0 0.01608133316040039 40
0 0.010420560836791992 36
0 0.46154332160949707 169
0 0.25392603874206543 139
0 0.23268508911132812 126
0 0.7324478626251221 163
0 0.3832743167877197 141
0 0.4583585262298584 132
0 0.39397621154785156 114
0 0.4382624626159668 132
0 0.27009105682373047 98
0 0.3699374198913574 112
0 0.3775136470794678 148
0 0.3721184730529785 139
0 0.10395956039428711 114
0 0.36464500427246094 157
0 0.11764979362487793 118
0 0.12453722953796387 120
0 0.09559130668640137 102
0 0.30041933059692383 126
0 0.20215296745300293 132
0 0.3806121349334717 136
0 0.3380568027496338 128
0 0.27007269859313965 126
0 0.2274329662322998 126
0 0.046475887298583984 79
0 0.08364748954772949 86
0 0.2225511074066162 132
0 0.3299980163574219 136
0 0.23214006423950195 126
0 0.11232733726501465 102
0 0.10500431060791016 94
0 0.05017232894897461 74
0 0.03853344917297363 68
0 0.041467905044555664 64
0 0.023720502853393555 54
0 0.01945972442626953 51
0 0.028677940368652344 48
0 0.01985001564025879 42
0 0.01897120475769043 56
0 0.01094508171081543 41
0 0.04868125915527344 78
0 0.020114660263061523 54
0 0.5770218372344971 160
0 0.8106212615966797 188
0 0.6158113479614258 174
0 0.03127241134643555 73
0 0.032318115234375 73
0 0.01644587516784668 58
0 0.010802268981933594 48
0 0.3438882827758789 218
0 0.7288362979888916 265
0 0.02982473373413086 75
0 0.8877172470092773 318
0 0.8838493824005127 282
0 0.37222862243652344 160
0 0.6548106670379639 188
0 0.6664612293243408 174
0 0.08745527267456055 75
0 0.0933384895324707 75
0 0.047171831130981445 60
0 0.02955317497253418 50
0 0.5176162719726562 218
0 0.035700321197509766 77
0 0.8680346012115479 211
0 0.614879846572876 168
0 0.07321572303771973 104
0 0.13737869262695312 101
0 0.09650921821594238 92
0 0.22725653648376465 113
0 0.09113192558288574 93
0 0.09318375587463379 76
0 0.0621640682220459 110
0 0.12992548942565918 101
0 0.19420552253723145 116
0 0.8702998161315918 211
0 0.6130969524383545 168
0 0.0618586540222168 104
0 0.13866519927978516 101
0 0.09027671813964844 92
0 0.22245478630065918 113
0 0.1107029914855957 93
0 0.09134697914123535 76
0 0.05715799331665039 110
0 0.13039684295654297 101
0 0.17994046211242676 116
0 0.4765462875366211 136
0 0.12624359130859375 124
0 0.06601452827453613 78
0 0.044425010681152344 61
0 0.028664588928222656 56
0 0.02308511734008789 48
0 0.026210784912109375 52
0 0.06087660789489746 72
0 0.6128485202789307 176
0 0.5659258365631104 174
0 0.880059003829956 145
0 0.009419441223144531 37
0 0.7848658561706543 137
0 0.847750186920166 109
0 0.8351447582244873 104
0 0.847501277923584 109
0 0.923762321472168 59
0 0.606804609298706 56
0 0.06576848030090332 28
0 0.09547901153564453 33
0 0.02920079231262207 22
0 0.00012040138244628906 5
0 3.401805877685547 207
0 4.099642038345337 207
0 4.289578676223755 197
0 1.7429113388061523 153
0 1.8267273902893066 153
0 1.7711572647094727 151
0 2.2442991733551025 167
0 0.40646791458129883 117
0 0.4263129234313965 117
0 0.09387445449829102 89
0 0.08190345764160156 89
0 1.8696694374084473 160
0 0.02090001106262207 52
0 0.016863107681274414 44
0 0.012791156768798828 39
0 0.643657922744751 135
0 0.03061842918395996 54
0 0.10970473289489746 86
0 0.020473718643188477 51
0 0.7828812599182129 109
0 0.7871651649475098 104
0 0.773566484451294 109
0 3.3134961128234863 207
0 3.9730236530303955 207
0 4.620616912841797 197
0 1.7097830772399902 153
0 1.7935290336608887 153
0 1.7316975593566895 151
0 2.3123254776000977 167
0 0.40265440940856934 117
0 0.3940856456756592 117
0 0.10066461563110352 89
0 0.3264334201812744 115
0 0.07637548446655273 79
0 1.8267624378204346 160
0 0.6362242698669434 135
0 0.01627659797668457 44
0 0.012837648391723633 39
0 0.10742449760437012 86
0 0.5826640129089355 129
0 2.2598178386688232 169
0 0.04260754585266113 72
0 1.3270931243896484 164
0 1.481492280960083 148
0 0.27024102210998535 128
0 9.443299055099487 270
0 0.4151802062988281 91
0 0.28319716453552246 83
0 7.834608554840088 221
0 0.3012065887451172 105
0 0.7769467830657959 104
0 0.0002353191375732422 10
0 0.378176212310791 107
0 0.7429909706115723 104
0 0.014333963394165039 44
0 0.026427268981933594 47
0 1.5965662002563477 153
0 0.10460114479064941 79
0 1.7049152851104736 153
0 0.007352352142333984 40
0 1.965681552886963 158
0 0.07630205154418945 85
0 0.00023698806762695312 10
