Cost: 1707  |  Time: 2.6497552394866943   
Cost: 1420  |  Time: 1.3169174194335938   
Cost: 1617  |  Time: 1.8847026824951172   
Cost: 1586  |  Time: 2.6731252670288086   
Cost: 1676  |  Time: 2.7084670066833496   
Cost: 1507  |  Time: 1.4681060314178467   
Cost: 1663  |  Time: 2.5436668395996094   
Cost: 1719  |  Time: 2.905090808868408   
Cost: 1508  |  Time: 2.24169659614563   
Cost: 1644  |  Time: 2.177546501159668   
NOT FOUND   
Cost: 1719  |  Time: 3.4418768882751465   
Cost: 1667  |  Time: 2.9186105728149414   
Cost: 1674  |  Time: 2.129528045654297   
NOT FOUND   
Cost: 1544  |  Time: 2.667912721633911   
Cost: 1448  |  Time: 2.2126498222351074   
Cost: 1498  |  Time: 1.7586348056793213   
Cost: 1508  |  Time: 2.0395803451538086   
Cost: 1693  |  Time: 2.5770249366760254   
