Cost: 1986  |  Time: 3.5277397632598877   
Cost: 1668  |  Time: 1.7234175205230713   
Cost: 1869  |  Time: 2.874209403991699   
Cost: 1803  |  Time: 4.219610929489136   
Cost: 1856  |  Time: 2.2650160789489746   
Cost: 1791  |  Time: 2.0667543411254883   
Cost: 1901  |  Time: 3.551604747772217   
Cost: 1939  |  Time: 2.790780544281006   
Cost: 1741  |  Time: 2.39115571975708   
Cost: 1887  |  Time: 4.998978137969971   
