time: 4.241664409637451  cost:940 
time: 4.260300159454346  cost:763 
NOT FOUND 
time: 35.49565768241882  cost:822 
time: 9.441355228424072  cost:891 
time: 5.270574569702148  cost:847 
time: 18.945554733276367  cost:1015 
time: 14.736232042312622  cost:1000 
time: 54.69027590751648  cost:938 
time: 20.18181586265564  cost:933 
time: 20.383852005004883  cost:1023 
time: 18.315337419509888  cost:965 
time: 9.783002376556396  cost:953 
time: 7.6108078956604  cost:930 
time: 7.458679676055908  cost:925 
time: 14.26791262626648  cost:872 
time: 2.592026710510254  cost:735 
time: 18.632153272628784  cost:898 
time: 12.015573024749756  cost:849 
time: 12.810632228851318  cost:961 
