time: 0.38991785049438477  cost:456 
time: 0.304659366607666  cost:371 
time: 2.5372965335845947  cost:415 
time: 0.48520970344543457  cost:426 
time: 0.5794901847839355  cost:428 
time: 0.20052695274353027  cost:352 
time: 3.412740468978882  cost:525 
time: 0.6050815582275391  cost:501 
time: 0.7840783596038818  cost:452 
time: 0.5580024719238281  cost:423 
time: 4.73416805267334  cost:512 
time: 1.7953104972839355  cost:522 
time: 0.8254921436309814  cost:523 
time: 0.7480847835540771  cost:426 
time: 0.532020092010498  cost:479 
time: 0.504584550857544  cost:407 
time: 0.3163466453552246  cost:409 
time: 0.627971887588501  cost:406 
time: 0.6296391487121582  cost:397 
time: 1.7105457782745361  cost:462 
